X,Y,Name,Address,County,TELEPHONE,Email,Website,NAICS_Code,Infra_Type,Feedstock,State
-122.292652969385,47.3269040171648,All Pro Tree Care,"30640 Military Road S, Auburn, WA, 98001", ,(253) 569-7807, ,http://www.allprotreecare.com/tree-service-au,562920,Wood Recycling Facility,Wood,WA
-90.9232449675553,38.8096329797105,Allen's Tree Service,"2755 W Pearce Blvd, Wentzville, MO, 63385", ,(636) 332-5535, ,http://www.allenstreeservice.com/,562920,Wood Recycling Facility,Wood,MO
-73.9445840352888,40.7350294807624,Allocco Recycling Ltd.,"540 Kingsland Ave, Brooklyn, NY, 11222", ,(718) 349-3094, ,http://www.alloccorecycling.com/,562920,Wood Recycling Facility,Wood,NY
-77.3379203428199,43.0942027510696,"Alpco Recycling, Inc.","846 Macedon Center Road, Macedon, NY, 14502", ,(315) 986-8900,customerservice@alpcoRecycling.com,http://www.alpcorecycling.com/,562920,Wood Recycling Facility,Wood,NY
-74.7137455122327,40.7791367234961,Alstede Farms,"1 Alstede Farms Lane, Chester, NJ, 7930", ,(908) 879-7189, ,http://alstedefarms.com/about-alstede-farms-n,562920,Wood Recycling Facility,Wood,NJ
-88.2545149737292,42.0293990112978,American Demolition Corp. IL,"305 Ramona Ave, Elgin, IL, 60120", ,(847) 608-0010, ,http://www.americandemolitioncorp.com/,562920,Wood Recycling Facility,Wood,IL
-74.614290974389,40.4460100179754,American Tree Service,"644 Millstone River Rd, Belle Mead, NJ, 8502", ,(908) 757-0013, ,http://www.americantreeservice.biz/services/b,562920,Wood Recycling Facility,Wood,NJ
-82.9431360321786,39.5623669864435,American Wood Fibers,"2500 Owens Rd, Circleville, OH, 43113", ,(740) 420-3233, ,http://www.awf.com/,562920,Wood Recycling Facility,Wood,OH
-76.8508030180124,39.1819400196811,American Wood Fibers - Corporate Headquarters,"9841 Broken Land Parkway, Suite 302, Columbia, MD, 21406", ,(410) 290-8700, ,http://www.awf.com/american_wood_fibers_home_,562920,Wood Recycling Facility,Wood,MD
-80.7334559693622,39.9801160115657,Americo Inc.,"One River Park 16th Street, McMechan, WV, 26040", ,(304) 232-1333, ,http://www.americo.ohgolly.com/,562920,Wood Recycling Facility,Wood,WV
-88.0134893246057,42.1707814755714,Amp Tree Services LLC,"3241 Rfd, Long Grove, IL, 60047", ,(224) 532-9226,Sokul1@aol.com, ,562920,Wood Recycling Facility,Wood,IL
-78.6140485779246,35.9813874318143,Andrew's Tree Pros,"2725 Durham Rd., Wake Forest, NC, 27587", ,(919) 398-3935, ,http://treeservicewakeforest.com/raleigh-tree,562920,Wood Recycling Facility,Wood,NC
-71.1084904014638,42.3033869556634,Arborway Tree Care,"76 Stonley Road, Jamaica Plain, MA, 2130", ,(617) 522-6071,estimates@ArborwayTree.com,http://www.arborwaytree.com/,562920,Wood Recycling Facility,Wood,MA
-82.5850130163994,35.5779659867184,Asheville Fungi,"16 Allen Street, Asheville, NC, 28806", ,(828) 301-0395,ashevillefungi@gmail.com,http://www.fungiasheville.com/,562920,Wood Recycling Facility,Wood,NC
-77.6174295495201,38.7945637635702,B & W Excavating & Land Clearing Co.,"14219 Lee Hwy, Gainesville, VA, 20155", ,(703) 631-0505, ,http://www.bwtree.com/index.html,562920,Wood Recycling Facility,Wood,VA
-82.392622019347,35.5197149866819,B&B Tree Service,"82 Garren Creek Road, Fairview, NC, 28730", ,(828) 778-1987, ,http://beamstree.com/wood-chipping-service/,562920,Wood Recycling Facility,Wood,NC
-93.1167539922133,36.5638800135646,Barker's Tree Service,"5116 State Highway J, Kirbyville, MO, 65679", ,(417) 334-1799, ,http://www.barkerstreeservice.com/services/,562920,Wood Recycling Facility,Wood,MO
-78.1847984999999,34.9944567000001,Bear Track Farm,"461 Chessnut Road, Turkey, NC, 28393", ,(919) 357-6273, ,http://beartrackfarm.net/,562920,Wood Recycling Facility,Wood,NC
-83.383185,33.9619600000001,Bear's Insured Tree Service,"4175 Highway 98 E, Athens, GA, 30601", ,(706) 546-6187,angel4175@windstream.net,http://www.bearstreeservice.com/tree-services,562920,Wood Recycling Facility,Wood,GA
-122.206008984803,37.7572720021743,Bee Green Recycling & Supply,"725 Independent Road, Oakland, CA, 94621", ,(510) 636-0852,josh@beegreen.green,https://www.beegreen.green/,562920,Wood Recycling Facility,Wood,CA
-76.7374620012647,40.3547059885947,Berrell's Tree Service,"7548 Linglestown Road, Harrisburg, PA, 17112", ,(717) 540-5210,joanberrell@verizon.net,http://berrellstreeservice.com/services.html,562920,Wood Recycling Facility,Wood,PA
-84.2897259929636,37.7273740050045,Bluegrass Regional Recycling Corporation,"540 Recycle Drive, Richmond, KY, 40475", ,(859) 626-9117,mills@qx.net,http://thebrc.com/,562920,Wood Recycling Facility,Wood,KY
-111.331565012844,34.2279430079403,Bob Lee & Son's Tree Service,"213 W. Cedar Lane, Payson, AZ, 85541", ,(877) 474-4220,jodi@bobleetreeservice.com,http://bobleetreeservice.com/bob-lee-sons-tre,562920,Wood Recycling Facility,Wood,AZ
-117.001058001537,46.4101399790544,Bob's Tropical Fish & Pet Shop,"1035 21st St, Lewiston, ID, 83501", ,(208) 743-7477, ,https://reusewood.org/bobspet.com,562920,Wood Recycling Facility,Wood,ID
-111.909577032509,33.5223030175652,Branch Management Tree Services,"7950 E. Starlight Way, Scottsdale, AZ, 85250", ,(480) 970-1315, ,http://www.aztreedoctor.com/aboutUs,562920,Wood Recycling Facility,Wood,AZ
-75.2808289673555,40.4319350004345,Briar Patch Achers,"5604 Clymer Road, Quakertown, PA, 18951", ,(215) 536-6249,Briarpny@verizon.net,http://www.briarpatchachers.com/,562920,Wood Recycling Facility,Wood,PA
-70.9397327671478,41.9934153752371,Bridgewater Farm Supply Co. Inc.,"1000 PLYMOUTH ST (RT 104), Bridgewater, MA, 2324", ,(508) 697-0357, ,http://www.bridgewaterfarm.com/wholesale-farm,562920,Wood Recycling Facility,Wood,MA
-76.5355690273157,40.0986460131121,Brubaker Farms,"493 Musser Rd, Mount Joy, PA, 17552", ,(717) 575-8565, , ,562920,Wood Recycling Facility,Wood,PA
-81.5527450114269,40.9120349916221,Brush Bandit Tree Service,"634 W Comet Rd, Clinton, OH, 44216", ,(330) 882-4051, ,http://www.brushbandittree.com/services.html,562920,Wood Recycling Facility,Wood,OH
-77.5246399722642,39.2749309908947,"Butler Tree Service, LLC","4039 Tuscarora Road, Point of Rocks, MD, 21777", ,(301) 607-4541,wbwoodRecycling@aol.com,http://www.butlertreeservice.com/,562920,Wood Recycling Facility,Wood,MD
-84.3285136418976,39.123231522993,"C&D Recycling, Inc.","7960 Main Street, Newtown, OH, 45244", ,(513) 233-3885,sschweitzer@live.com,http://www.cdrecyclinginc.com/,562920,Wood Recycling Facility,Wood,OH
-83.866912694587,39.5898328108598,C.R. Muterspaw Lumber Co.,"3039 US Rout 68 S, Xenia, OH, 45385", ,(937) 729-9663,chad@crlumber.com,https://reusewood.org/www.crlumber.com,562920,Wood Recycling Facility,Wood,OH
-79.9657094,40.5312166000001,Carrozza Brothers,"PO Box 233, Glenshaw, PA, 15116", ,(412) 841-6253, ,http://carrozzabrothers.com/pittsburgh-pa-tre,562920,Wood Recycling Facility,Wood,PA
-88.3555137662642,42.2679616602927,Castle Ridge Keep,"8109 W. Hillside, Crystal Lake, IL, 60012", ,(815) 405-9424,crkjune@gmail.com,https://castleridgekeep.com/services.htm#Boarding,562920,Wood Recycling Facility,Wood,IL
-75.7791202868237,42.8992002098352,Cazabu Farms,"3657 Erieville Rd, Erieville, NY, 13061", ,(315) 662-7155,info@cazabufarms.com,http://www.cazabufarms.com/?page_id=404#,562920,Wood Recycling Facility,Wood,NY
-119.756732974088,36.6854609859575,"Cedar Avenue Recycling and Transfer Station, L.P.","3457 S. Cedar Avenue, Fresno, CA, 93725", ,(559) 233-1158,cagliainfo@cagliarecycling.com,http://cagliaenvironmental.com/,562920,Wood Recycling Facility,Wood,CA
-71.9424920305342,42.5423879141651,Central Mass Tree Inc.,"125 Ellis Rd, Westminster, MA, 1473", ,(978) 232-2889, ,http://www.centralmasstree.net/,562920,Wood Recycling Facility,Wood,MA
-149.835457974037,61.2285089917614,Central Recycling Services,"2400 Railroad Ave., Anchorage, AK, 99501", ,(907) 748-7400,crs@crs-alaska.com,http://www.centralrecyclingservices.com/,562920,Wood Recycling Facility,Wood,AK
-97.7243719984425,30.3681110033618,Certified Arbor Care,"2100 Polaris Avenue, Austin, TX, 78757", ,(512) 671-8733, ,http://www.certifiedarbor.com/tree-service-au,562920,Wood Recycling Facility,Wood,TX
-92.3608649952154,39.0198869858962,Cevet Tree Care,"5941 N. Creasy Springs, Columbia, MO, 65202", ,(573) 557-3081, ,http://www.cevettree.com/services/tree-care/,562920,Wood Recycling Facility,Wood,MO
-96.8895051999999,32.8093887000001,Chippers Tree Service,"PO Box 560784, Dallas, TX, 75356", ,(972) 743-9959, ,http://www.chipperstreeservice.net/tree-servi,562920,Wood Recycling Facility,Wood,TX
-122.680622014534,45.5283459953631,"City of Portland, OR","721 NW 9th Ave, Portland, OR, 97217", ,(503) 823-7418,shawn.wood@portlandoregon.gov,http://portlandonline.com/bps,562920,Wood Recycling Facility,Wood,OR
-118.178805000232,33.9489379916103,"Construction & Demolition Recycling, Inc.","9309 Rayo Ave., South Gate, CA, 90280", ,(323) 357-6900,richard@irsdemo.com,http://www.constructiondemolitionrecycling.co/,562920,Wood Recycling Facility,Wood,CA
-93.7428410042742,38.7962080206704,Country Pets & Ponds,"241 NW 21 Road, Warrensburg, MO, 64093", ,(660) 747-2160, ,http://www.countrypetsandponds.com/page8.php,562920,Wood Recycling Facility,Wood,MO
-87.7877059987689,41.8180470177057,"Country Tree Services, Inc.","6600 W 41st St., Stickney, IL, 60402", ,(708) 484-4808,info@Countytreeservice.net,http://www.certifiedtreeservices.com/tree-chi,562920,Wood Recycling Facility,Wood,IL
-70.3054827034032,43.6054233292144,CPRC Group,"70 Pleasant Hill Road, Scarborough, ME, 4074", ,(207) 883-3325,jhiltner@cprcgroup.com,http://www.cprcgroup.com/,562920,Wood Recycling Facility,Wood,ME
-78.7893539940889,35.6843279794252,"CS Tree Services, Inc.","8617 Cavatine Court, Apex, NC, 27539", ,(919) 355-8299, ,http://www.cstreeservices.com/tree_care_servi,562920,Wood Recycling Facility,Wood,NC
-89.2554056636476,43.0428364123341,Dane County Landfill / Landfill Reduction,"7102 US Hwy 12&18, Madison, WI, 53718", ,(608) 960-4580,sales@landfillreduction.com,https://www.countyofdane.com/pwht/recycle/CD_,562920,Wood Recycling Facility,Wood,WI
-81.5158529866095,41.3943410159063,"Daniel's Stump-EEZ, LTD","904 Archer Rd., Bedford, OH, 44146", ,(440) 439-3164,yoman2354@yahoo.com,http://www.danielsstumpeez.com/,562920,Wood Recycling Facility,Wood,OH
-83.6077239753714,33.7482259859091,Darby Farms,"2795 Nunnally Shoals Rd, Good Hope, GA, 30641", ,(229) 794-3029, ,https://www.darbyfarmsga.com/,562920,Wood Recycling Facility,Wood,GA
-88.7831540358472,35.8012261905615,"Dement Tree Service, LLC","29R Jackson Hwy., Medina, TN, 38355", ,(731) 783-5000,sam@dementtreeservice.com,http://www.dementtreeservice.com/chipping.htm,562920,Wood Recycling Facility,Wood,TN
-122.179253090593,47.7121483182062,Denny's Pet World,"12534 120th Ave NE, Kirkland, WA, 98034", ,(425) 821-3800, ,http://www.dennyspet.com/,562920,Wood Recycling Facility,Wood,WA
-76.1295405012227,43.7487931427308,Doubledale Farm,"5601 State Route 289, Mannsville, NY, 13661", ,(315) 846-5902, ,http://www.byrnedairy.com/our-farmers/doubled,562920,Wood Recycling Facility,Wood,NY
-112.46713251456,33.4640997524672,Duncan Family Farms,"18969 W. McDowell Rd., Buckeye, AZ, 85396", ,(623) 853-9880, ,http://www.duncanfamilyfarms.com/,562920,Wood Recycling Facility,Wood,AZ
-76.6864710285731,38.9875030000637,Earth Wise Compost & Recycling Center,"2209 Cox Road, Gambrills, MD, 21054", ,(410) 793-0127, , ,562920,Wood Recycling Facility,Wood,MD
-88.9552870004055,42.3208927646024,Equustock,"8179 Starwood Dr #1, Loves Park, IL, 61111", ,(866) 962-4686,info@equustock.com,http://www.equustock.com/products/big-heat-fu,562920,Wood Recycling Facility,Wood,IL
-86.4577960253031,36.4214319998498,"Family's Tree Service, Inc.","1308 Old Highway 109 N, Gallatin, TN, 37066-8184", ,(615) 452-3994, ,http://www.familystreeservice.com/services/ch,562920,Wood Recycling Facility,Wood,TN
-122.698936975887,47.644767997621,Farmland Pets,"9000 Silverdale Way, NE, Silverdale, WA, 98383", ,(360) 692-0415,Farmlandpets@hotmail.com,http://www.farmlandpets.com/,562920,Wood Recycling Facility,Wood,WA
-88.1862990223739,41.9817310022105,Forest Trails Stable,"600 S. Bartlett Road, Bartlett, IL, 60103", ,(630) 837-9852,foresttrails@comcast.net,http://www.foresttrailsstable.com/pb/wp_4d360,562920,Wood Recycling Facility,Wood,IL
-83.8624999999999,33.5988450000001,GA Wigglers Worm Farm,"PO Box 2237, Covington, GA, 30015", , , ,http://www.gawigglers.com/,562920,Wood Recycling Facility,Wood,GA
-88.0866319910095,41.8923509967943,Golden Guernsey of Illinois,"23w554 Trails End Rd., Carol Stream, IL, 60188", ,(608) 449-5491,kellyboge@gmail.com,http://www.iloverawmilk.com/,562920,Wood Recycling Facility,Wood,IL
-122.10332497121,47.8576680030012,Graystone Stables & Equestrian Center,"15231 State Street, Snohomish, WA, 98296", ,(360) 668-9722,graystonestables@yahoo.com,http://www.graystonestable.com/category/board,562920,Wood Recycling Facility,Wood,WA
-72.0536850169551,43.6934880044748,Great Northern Barns,"182 Grafton Tpk, Canaan, NH, 3741", ,(603) 523-7134,info@greatnorthernbarns.com,http://greatnorthernbarns.com/,562920,Wood Recycling Facility,Wood,NH
-98.4020580064515,29.4554509965031,Green Wood Milling Company,"6910 NE Loop 410 Building #3, San Antonio, TX, 78219", ,(210) 544-5778, ,http://www.greenwoodmilling.com/services,562920,Wood Recycling Facility,Wood,TX
-94.5928959895823,38.9825239819394,Hendrickson Tree Care,"210 West 80th Terrace, Kansas City, MO, 64114", ,(816) 523-1181, ,http://www.hendricksontreecare.com/urban-lumb,562920,Wood Recycling Facility,Wood,MO
-82.0366440164096,41.1023709974729,Hidden Oak Stable,"9607 Chatham Road, Spencer, OH, 44275", ,(216) 406-5943,info@hiddenoakstable.net,http://www.hiddenoakstable.net/home.htm,562920,Wood Recycling Facility,Wood,OH
-81.7198479742369,41.2373229913588,Horsehaven Stables,"954 Center Road, Hinckley, OH, 44233", ,(330) 241-2256,HorsehavenOhio@Gmail.com,http://www.horsehavenohio.com/horse-boarding/,562920,Wood Recycling Facility,Wood,OH
-76.4416550828338,43.0211851480517,Hourigan's Dairy Farm,"878 Gorham Road, Elbridge, NY, 13060", ,(315) 689-1203, ,http://www.byrnedairy.com/our-farmers/houriga,562920,Wood Recycling Facility,Wood,NY
-74.697472981502,40.3836849939001,Hunter Farms,"1315 The Great Road, Princeton, NJ, 8540", ,(609) 924-2932,ahphilbrick@yahoo.com,http://www.hunterfarms.us/facility.html,562920,Wood Recycling Facility,Wood,NJ
-81.2877470354027,32.2613970200817,Iron Horses Riding Stable,"111 Oaklawn Drive, Rincon, GA, 31326", ,(912) 547-2782,info@ironhorsesridingstable.com,http://www.ironhorsesridingstable.com/our-ser,562920,Wood Recycling Facility,Wood,GA
-71.5696313658587,42.2451158390591,"J B Sawmill and Landclearing, Inc.","36 Fruit St, Hopkinton, MA, 1748", ,(508) 435-6877,info@jbsawmill.com,http://www.jbsawmill.com/,562920,Wood Recycling Facility,Wood,MA
-86.9695620084971,36.4672759810775,JML Farms,"3220 Lipscomb Road, Springfield, TN, 37172", ,(615) 714-6600,Info@JMLFarms.com,http://www.jmlfarms.com/boarding.html,562920,Wood Recycling Facility,Wood,TN
-87.7705629951182,41.7462470064621,John's Pro-Tree Service,"8009 Austin Ave, Burbank, IL, 60459", ,(708) 424-5885, ,http://www.johnsprotreeserviceinc.com/,562920,Wood Recycling Facility,Wood,IL
-88.5170070121609,40.7258250195188,Kilgus Farmstead,"21471 E 670 N. Rd, Fairbury, IL, 61739", ,(815) 692-6080, ,http://www.kilgusfarmstead.com/,562920,Wood Recycling Facility,Wood,IL
-97.450725,29.5044150000002,"Kitchen Pride Mushroom Farms, Inc.","PO Box 585, Gonzales, TX, 78629", ,(830) 540-4516, ,http://www.kitchenpride.com/our-mushrooms.asp,562920,Wood Recycling Facility,Wood,TX
-75.310485984809,40.0905190036123,L & S Demolition Recycling,"884 Brook Road, Conshohocken, PA, 19428", ,(610) 828-5948, ,http://www.l-sdemorecycling.com/,562920,Wood Recycling Facility,Wood,PA
-88.3625179754395,44.2799320091866,Landfill Reduction & Recycling,"3001 E Glendale Ave, Appleton, WI, 54911", ,(920) 319-8118,sales@landfillreduction.com,https://www.landfillreduction.com/home.html,562920,Wood Recycling Facility,Wood,WI
-78.7194709660109,43.1715046489479,Lockport Recycling,"178 Oakhurst St, Lockport, NY, 14094", ,(716) 514-4594, ,http://lockportrecycling.com/,562920,Wood Recycling Facility,Wood,NY
-71.5176494007546,42.4827408243357,"Manning Tree & Landscape, Inc.","807 Massachusetts Ave, Boxborough, MA, 1719", ,(978) 263-6864, ,http://www.manningtreelandscape.com/services-,562920,Wood Recycling Facility,Wood,MA
-76.0199010167364,40.0962870102824,Martin Tree Service LLC,"1300 Briertown Road, East Earl, PA, 17519", ,(717) 354-5939,info@martintreeservice.com,http://www.martintreeservice.com/services.php,562920,Wood Recycling Facility,Wood,PA
-122.003130969593,47.5652140134785,Matt's Tree Service LLC,"4580 Klahanie Drive SE #261, Issaquah, WA, 98029", ,(425) 369-8733,mattstreeserv@gmail.com,http://mattstreeservice-llc.com/2014/01/27/ch,562920,Wood Recycling Facility,Wood,WA
-70.9861496514576,41.6466540292122,Melisa's Pet Depot,"83 Faunce Corner Mall Road Suite A, North Dartmouth, MA, 2747", ,(508) 996-0088,mellisas@petdepot.com,http://mellisaspetdepot.com/,562920,Wood Recycling Facility,Wood,MA
-83.8852677604473,36.0364520495678,Misty's Pet Depot,"5451 Washington Pike, Knoxville, TN, 37918", ,(865) 523-9763,http://mistyspetdepot.com/,http://mistyspetdepot.com/,562920,Wood Recycling Facility,Wood,TN
-122.191537964247,47.3377049795062,Morris's Shadow Mountain Stables,"29502 112th Avenue SE, Auburn, WA, 98092", ,(253) 939-5660,morrisshadowmt@aol.com,http://www.morrisshadowmt.com/fullcare_boardi,562920,Wood Recycling Facility,Wood,WA
-86.7519444684464,36.1144032385535,Nashville Pet Products Center,"2621 Cruzen St, Nashville, TN, 37211", ,(615) 242-2223, ,http://www.nashvillepetproducts.com/About.htm,562920,Wood Recycling Facility,Wood,TN
-83.383185,33.9619600000001,New Urban Forestry,"PO Box 82036, Athens, GA, 30601", ,(706) 621-9335, ,http://newurbanforestry.com/sustainable-lumbe,562920,Wood Recycling Facility,Wood,GA
-73.6467228800275,40.6860449261432,New York Equestrian Center,"633 Eagle Avenue, West Hempstead, NY, 11552", ,(516) 486-9673,info@mynyec.com,http://www.mynyec.com/boarders.php,562920,Wood Recycling Facility,Wood,NY
-78.165290721401,38.423862139443,North Cove Mushrooms,"Cook Mountain Drive, Brightwood, VA, 22715", ,(919) 649-7158, ,http://northcovemushrooms.com/,562920,Wood Recycling Facility,Wood,VA
-79.6180919879999,39.843867598,"Old Mill Farms, Inc.","PO Box 246, Chalk Hill, PA, 15421", ,(724) 984-2426,info@gypsydrumhorses.com,http://www.gypsydrumhorses.com/,562920,Wood Recycling Facility,Wood,PA
-74.6450409920164,41.136178020917,On Course Riding Academy,"210 Beaver Run Road, Lafayette, NJ, 07848", ,(973) 875-8780, ,http://www.oncourseriding.com/boarding.htm,562920,Wood Recycling Facility,Wood,NJ
-116.53921144427,48.3082895715149,Pampurred Pets,"201 N. Triangle Drive, Ponderay, ID, 83852", ,(208) 263-0777,pampurrredpets@sandpointmail.com, ,562920,Wood Recycling Facility,Wood,ID
-77.2255190169557,39.4053640074122,Paradise Stables LLC,"6250 Detrick Road, Mt Airy, MD, 21771", ,(301) 865-4800,paradisestablesllc@yahoo.com,http://www.paradisestables.com/horse_boarding,562920,Wood Recycling Facility,Wood,MD
-74.1006595986432,41.7100649288437,Payne Farm Too,"125 Dubois Road, New Paltz, NY, 12561", ,(845) 255-0177, ,http://www.paynefarmtoo.com/boarding/,562920,Wood Recycling Facility,Wood,NY
-86.4635569911746,35.4857839948898,Pet Planet,"200 1/2 Lane Parkway, Shelbyville, TN, 37160", ,(931) 735-6600,http://www.petplanettn.com/,http://www.petplanettn.com/,562920,Wood Recycling Facility,Wood,TN
-90.7833629896787,38.7718530179803,Petland,"6131 Ronald Reagan Drive, Lake St. Louis, MO, 63367", ,(636) 695-4503, ,http://www.petlandstl.com/,562920,Wood Recycling Facility,Wood,MO
-93.2974399967573,37.1232220144585,Pets Way,"5009 S. Campbell, Springfield, MO, 65810", ,(417) 886-2743, ,http://www.petsway.com/about_us,562920,Wood Recycling Facility,Wood,MO
-112.000869033859,33.4168829831374,Phoenix Trim A Tree,"3722 E Superior Ave, Phoenix, AZ, 85040", ,(480) 962-0701,phxtrimatree@hotmail.com,http://www.phoenixtrimatree.com/wood_grinding,562920,Wood Recycling Facility,Wood,AZ
-116.243238987514,43.6913090030157,Pierce Park Stables,"9400 N Pierce Park Rd, Boise, ID, 83714", ,(208) 853-6153, ,http://www.pierceparkstables.com/node/4,562920,Wood Recycling Facility,Wood,ID
-77.4890039756377,39.1403400055787,Potomac Riverside Farm,"17224 Elmer School Road, Dickerson, MD, 20842", ,(301) 972-8187, ,http://potomacriversidestables.com/boarding/,562920,Wood Recycling Facility,Wood,MD
-89.8796430369279,39.292589020586,Prairie Farms,"1100 Broadway, Carlinville, IL, 62626", ,(800) 654-2547,info@prairiefarms.com,http://www.prairiefarms.com/contact-us.aspx,562920,Wood Recycling Facility,Wood,IL
-112.172034034586,33.5380580199595,Pratt's Pets,"5237 W. Glendale Ave., Glendale, AZ, 85301", ,(623) 939-3326, ,http://prattspets.com/index.php?option=com_fr,562920,Wood Recycling Facility,Wood,AZ
-121.863756013039,37.3142600047003,Premier Recycle Company,"348 Phelan Ave, San Jose, CA, 95112", ,(408) 297-7910,danielle@premierrecycle.com,http://www.premierrecycle.com/,562920,Wood Recycling Facility,Wood,CA
-87.8666656221574,42.2714331291018,"Sexton Properties R.P., LLC","49 Sherwood Terrace, Ste A, Lake Bluff, IL, 60044", ,(224) 212-1250,tdaniels@sextoncompany.net,http://www.sextonrecycling.com/,562920,Wood Recycling Facility,Wood,IL
-76.5855771559731,39.3057094371335,Smalltimore Homes,"E Preston St, Baltimore, MD, 21213", ,(443) 804-1855,info@smalltimorehomes.org,https://www.smalltimorehomes.org,562920,Wood Recycling Facility,Wood,MD
